month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
202201,94903,"san rafael, ca",2806,8178,48,1341,38.384407,50.244375484871995,26.5244375484872,66,0.11864406779661008,7,-0.28260869565217395,-26,5,0.4190591969174824,0.10113183818905891,0.6715,560000,-0.09822866344605474,-0.109697933227345,1.4933,1,88,94903
202201,94559,"napa, ca",4204,3248,1936,4921,65.217223,56.40031031807603,74.03413498836308,60,-0.06976744186046513,-4.5,-0.3548387096774194,-33,-1,0.7460042212469429,0.7699191374663072,1.6079,999999,-0.11071676300578037,-0.20000079999999998,2.6667,1,90,94559
202201,94601,"oakland, ca",1526,5379,1224,-445,53.178821,77.7734678044996,28.584173778122572,42,-0.1515151515151515,-7.5,-0.1063829787234043,-5,-19,0.32378573976861524,-0.11875416389073956,0.6993,698999,0.055889728096676805,0.16694323873121863,1.864,0,53,94601
202112,94603,"oakland, ca",4769,7933,744,-4229,39.89411,54.02303292626372,25.765187818828256,56,0.1200000000000001,6,0.5342465753424657,19.5,2.5,0.067334501664015,-0.19549623557110063,0.6881,593500,0.020636285468615734,0.10213556174558969,1.5827,1,55,94603
202112,94610,"oakland, ca",1626,6854,1446,-2204,45.891946,73.03679084866286,18.747101561292318,43,0.0117647058823529,0.5,-0.0444444444444444,-2,-10.5,0.11630495269894281,-0.3009344901374136,0.5812,645000,-0.0401785714285714,-0.0444444444444444,1.72,0,60,94610
202112,94590,"vallejo, ca",2012,4585,-407,-3239,57.217112,67.69206987169578,46.742154892564535,46.5,0.29166666666666674,10.5,0.17721518987341778,7,-7,-0.01575786518268507,-0.33715036471928705,1.0087,528500,0.006666666666666599,0.10912906610703033,1.4093,0,93,94590
202112,94601,"oakland, ca",1526,6603,2398,-2471,47.174988,63.004328335136805,31.34564847735353,49.5,0.03125,1.5,0.125,5.5,-4,0.4964175216589013,-0.14524600774180696,0.7699,662000,-0.010463378176382654,0.10517529215358934,1.7653,0,53,94601
202112,94801,"richmond, ca",4554,6432,427,-4492,48.052249,58.09630545679394,38.00819292008038,53,0.09278350515463907,4.5,0.308641975308642,12.5,-0.5,-0.07602541584336209,-0.3415608225174147,0.8667,530000,0.019230769230769162,0.0849539406345956,1.4133,1,67,94801
202112,94536,"fremont, ca",142,3435,2450,-2032,63.369532,76.26758386149326,50.4714793631164,41,0.06493506493506485,2.5,0.8636363636363635,19,-12.5,0.301548540798094,-0.11902602245469762,1.0737,999975,0.03196594427244581,0.027195685670261982,2.6666,1,74,94536
202112,94596,"walnut creek, ca",4700,2672,224,3336,67.956794,77.76704281960117,58.146545061060436,40,0.08108108108108114,3,-0.33884297520661155,-20.5,-13.5,-0.06849442379182147,0.3313815312372106,1.2135,638000,-0.006917334429148658,0.041632653061224545,1.7013,0,41,94596
202112,95127,"san jose, ca",1376,1971,861,-1151,72.424254,74.6637811099088,70.18472716030298,42,0.21739130434782616,7.5,0.2727272727272727,9,-11.5,0.2132413171690697,-0.0816537736296361,1.4944,1100000,0.08207808177067322,0.3414634146341464,2.9333,1,22,95127
202112,94804,"richmond, ca",1901,6583,-472,-2360,47.306384,67.0660071108363,27.546761477817284,47,0.4242424242424243,14,0.08045977011494254,3.5,-6.5,0.12854925823894026,-0.18956110190017306,0.7123,549450,-0.06396933560477003,-0.06277185501066096,1.4652,0,68,94804
202112,94605,"oakland, ca",1418,6167,1080,-3718,49.379734,70.22723759468234,28.532230638429436,45,0.0843373493975903,3.5,0.21621621621621623,8,-8.5,0.04511219704337499,-0.33941284677139794,0.7288,699000,0.01011560693641611,-0.02781641168289295,1.864,1,56,94605
202112,94606,"oakland, ca",1717,8072,1402,-4973,39.138584,54.02303292626372,24.254135105889628,56,0,0,0.03703703703703698,2,2.5,0.12758176252618014,-0.5101239464551315,0.6646,682000,-0.006554989075018169,-0.16216216216216217,1.8187,1,57,94606
202112,95126,"san jose, ca",1777,4854,522,681,55.945664,76.26758386149326,35.623744009893336,41,0.09333333333333327,3.5,0.05128205128205132,2,-12.5,-0.045206489675516104,0.3951466859833397,0.8313,1100000,0.006404391582799596,0.14949255128826766,2.9333,0,21,95126
202112,94619,"oakland, ca",4588,5141,-178,-2208,54.498377,69.23790384912661,39.75884989952079,45.5,0.4918032786885247,15,0.08333333333333326,3.5,-8,0.17853723788831166,-0.17876895057609188,0.8938,793500,-0.006883604505632079,0.05941255006675572,2.116,0,65,94619
202112,95112,"san jose, ca",459,7520,-1214,-259,42.205132,66.1887463286443,18.221518008965838,47.5,0.4179104477611941,14,-0.04040404040404044,-2,-6,-0.06397238017871643,0.16397316430596476,0.5745,924000,0.028380634390651194,0.14498141263940512,2.464,0,7,95112
202112,94611,"oakland, ca",894,2924,-308,10,66.41096,69.23790384912661,63.584016076673365,45.5,0.4444444444444444,14,0.022471910112359605,1,-8,0.11197071323831542,0.16958936964893834,1.3336,1360000,0.05019305019305009,0.209964412811388,3.6267,0,61,94611
202112,95110,"san jose, ca",6896,5981,340,3229,50.177771,74.6637811099088,25.691760704900297,42,0.09090909090909083,3.5,-0.32799999999999996,-20.5,-11.5,-0.09478829755954132,1.064264437268306,0.6866,750000,-0.09310761789600963,-0.059560538909428806,2,0,5,95110
202112,94539,"fremont, ca",1236,5341,2843,161,53.462668,82.94172205905086,23.983614159839235,36.5,-0.18888888888888888,-8.5,0.19672131147540983,6,-17,0.08178560402671464,0.33822874726650975,0.6605,1670185,0.018012870036403728,0.3469288182613639,4.4538,1,76,94539
202112,94591,"vallejo, ca",691,2982,1561,-2906,66.109522,82.2963363734735,49.92270830112846,37,0.1384615384615384,4.5,0.5416666666666667,13,-16.5,0.221573585186287,-0.6018750236268098,1.0626,639500,-0.014637904468412954,0.3255259612395067,1.7053,1,94,94591
202112,94595,"walnut creek, ca",4345,2433,909,4195,69.419539,82.2963363734735,56.542742309475955,37,0.39622641509433953,10.5,-0.28846153846153844,-15,-16.5,0.23551239398006651,0.8170040740348594,1.1816,541500,-0.03303571428571428,0.0275142314990513,1.444,0,40,94595
202112,94607,"oakland, ca",3432,8365,-167,306,37.355078,67.69206987169578,7.018086257535941,46.5,0.2236842105263157,8.5,-0.17699115044247793,-10,-7,0.09768408327731426,0.0958936079019388,0.3742,650000,-0.06474820143884896,-0.006116207951070374,1.7333,0,58,94607
202112,94544,"hayward, ca",242,3559,72,-3013,62.646854,73.03679084866286,52.256917607049004,43,0.32307692307692304,10.5,0.48275862068965525,14,-10.5,0.08561529218133446,-0.3738864041855531,1.1032,782000,-0.002423778543181543,0.06466984343090543,2.0853,1,79,94544
202112,94403,"san mateo, ca",1267,4553,1297,1026,57.38329,79.30901221208842,35.45756685731952,39,0.01298701298701288,0.5,-0.3389830508474576,-20,-14.5,0.0010824090289940358,-0.12719973009446695,0.8305,1098000,-0.09480626545754323,-0.12123091698513377,2.928,1,72,94403
202112,94301,"palo alto, ca",5849,9711,520,-1041,28.516772,31.183335909723297,25.85020868758695,81,0.24615384615384617,16,0.04516129032258065,3.5,27.5,0.28676449514201385,-0.014747029197801131,0.6893,4679444,-0.19096749654218537,0.042656862745098056,12.4785,0,82,94301
202112,94559,"napa, ca",4204,5184,-4,2533,54.30708,44.61276858865358,64.00139125057969,64.5,0.46590909090909083,20.5,-0.10416666666666663,-7.5,11,0.23203042458089684,0.672544212057469,1.3421,1124500,0.1545174537987679,-0.022173913043478266,2.9987,0,90,94559
202112,94558,"napa, ca",148,6144,1801,1850,49.505333,45.04173751739064,53.968928737053645,64,0.1327433628318584,7.5,-0.14093959731543626,-10.5,10.5,0.23900561215188265,0.4438409788962838,1.1353,1499900,0.040152565880721136,0.3635454545454546,3.9997,1,89,94558
202112,94903,"san rafael, ca",2806,8226,625,648,38.282578,50.69176070490029,25.873396197248415,59,0.0535714285714286,3,-0.19727891156462585,-14.5,5.5,-0.06068660099017964,0.14312348529189145,0.6896,621000,-0.25,-0.0758928571428571,1.656,0,88,94903
202112,94541,"hayward, ca",334,2231,390,-560,70.636884,85.0749729479054,56.19879424949761,35,0.04477611940298498,1.5,-0.30000000000000004,-15,-18.5,-0.06460363983368544,-0.34754317018856185,1.1748,753944,0.04352110726643588,-0.004694389438943847,2.0105,0,77,94541
202112,94401,"san mateo, ca",2464,5923,1829,1789,50.459886,68.6157056732107,32.30406554336064,46,0.045454545454545414,2,-0.1711711711711712,-9.5,-7.5,0.16303473144093727,0.45097780820845146,0.7836,924444,-0.13724311712552495,-0.02587514535044544,2.4652,0,70,94401
202111,94601,"oakland, ca",1526,9001,-367,-4813,33.233682,55.348587635583144,11.118776589628608,48,0.26315789473684204,10,0.9199999999999999,23,1.5,0.26378115714789097,-0.2117238766358135,0.4748,669000,0.015174506828528056,0.11686143572621033,1.7631,1,53,94601
202111,94598,"walnut creek, ca",3784,542,163,-333,82.676019,88.50178222375533,76.85025487716071,26,-0.1875,-6,0.061224489795918435,1.5,-20.5,-0.16338440585631597,-0.1183380471949006,1.7472,1117000,-0.06527196652719669,-0.12392156862745096,2.9437,1,43,94598
202111,94903,"san rafael, ca",2806,8851,-913,-1504,34.209114,45.18416312138285,23.234065386531753,56,0.33333333333333326,14,0.0980392156862746,5,9.5,0.017129909811504307,0.16603984378690195,0.6775,828000,0.022222222222222143,0.1604765241765942,2.1821,0,88,94903
202111,94602,"oakland, ca",2916,3641,792,118,60.701008,80.27672377448162,41.12529224636848,33,0.10000000000000009,3,-0.10810810810810811,-4,-13.5,0.09778225806451601,0.14265014489857086,0.9464,899000,-0.052687038988408874,0,2.3692,0,54,94602
202111,94589,"vallejo, ca",4636,2156,-442,-1542,69.552719,84.73419953240581,54.371239124602354,29.5,0.22916666666666674,5.5,-0.06349206349206349,-2,-17,-0.06588072122052702,-0.2941737897736044,1.1706,513500,-0.012499999999999956,0.1737142857142857,1.3533,0,92,94589
202111,94621,"oakland, ca",4713,9181,86,-4237,32.120271,37.38837146908896,26.85217124679008,63.5,0.29591836734693877,14.5,0.5874999999999999,23.5,17,0.2684269257553258,0.028889032914250823,0.7322,549000,0,0.1680851063829787,1.4468,1,66,94621
202111,94605,"oakland, ca",1418,7247,-672,-3817,43.331034,65.55517228162968,21.106895097926486,41.5,0.25757575757575757,8.5,0.296875,9.5,-5,0.052574008982956055,-0.18794160966760298,0.6436,692000,0.010218978102189746,0.07453416149068315,1.8237,1,56,94605
202111,94595,"walnut creek, ca",4345,3342,681,2348,62.385497,87.83871833199187,36.932275497297915,26.5,-0.14516129032258063,-4.5,-0.19696969696969702,-6.5,-20,-0.07381653324969517,0.7898820851890367,0.8826,560000,-0.014084507042253502,0.030832949838932366,1.4758,0,40,94595
202111,94591,"vallejo, ca",691,4543,-1245,-4231,56.279943,80.90529301291633,31.654593538001606,32.5,0.4772727272727273,10.5,0.4772727272727273,10.5,-14,-0.09800964015623714,-0.5247728287743407,0.8028,649000,0.031796502384737746,0.1811811811811812,1.7104,1,94,94591
202111,94539,"fremont, ca",1236,8184,-630,-2762,38.216243,60.10884979494845,16.3236365030087,45,0.25,9,0.6363636363636365,17.5,-1.5,0.01680033073614151,0.2237166790077747,0.5635,1640632.5,0.11698835784313721,0.21528378343843824,4.3237,1,76,94539
202111,94610,"oakland, ca",1626,8300,-590,-2980,37.56851,63.784446744087994,11.35257368441225,42.5,0.2142857142857142,7.5,0.11842105263157898,4.5,-4,0.02311962422985414,-0.2263620526458492,0.4805,672000,0.1200000000000001,-0.03862660944206009,1.771,0,60,94610
202111,94603,"oakland, ca",4769,8677,-683,-4716,35.318692,52.4510367559695,18.18634778276034,50,0.2195121951219512,9,0.7241379310344827,21,3.5,-0.03386827238226686,-0.12742133710404258,0.595,581500,-0.02268907563025213,0.06825830724688808,1.5325,1,55,94603
202111,94402,"san mateo, ca",4253,8083,-1918,-3634,38.779656,52.4510367559695,25.10827488405964,50,0.5625,18,0.408450704225352,14.5,3.5,0.07683431581587863,0.009112952299994204,0.7054,1403500,-0.07967213114754101,-0.06057563587684067,3.6988,1,71,94402
202111,95136,"san jose, ca",1411,2545,418,1680,67.071021,87.83871833199187,46.30332298493733,26.5,0.26190476190476186,5.5,0.019230769230769162,0.5,-20,0.1084326092034571,0.6938408068313204,1.031,996802,-0.003086345670715085,0.06111286756448053,2.627,0,31,95136
202111,94301,"palo alto, ca",5849,10231,-451,-1021,24.167337,36.230884212947,12.103790579126903,65,0.30000000000000004,15,0.07438016528925617,4.5,18.5,0.07612753882915158,0.20829931077864772,0.4944,5784000,0.052593266606005384,0.20625651720542226,15.2431,0,82,94301
202111,94087,"sunnyvale, ca",480,5684,2487,370,50.86045,85.36660151009927,16.354298417078684,29,-0.23684210526315785,-9,0.13725490196078427,3.5,-17.5,0.10345059076262086,0.7026845301708968,0.5639,2223500,0.11846076458752508,0.2058392228831245,5.8598,0,3,94087
202111,94804,"richmond, ca",1901,6111,-538,-1530,48.802269,80.27672377448162,17.327814188800737,33,0.5,11,0.1578947368421053,4.5,-13.5,0.11536648541124261,-0.008401454796234109,0.5825,587000,0.012243490256940825,0.029824561403508865,1.547,0,68,94804
202111,95110,"san jose, ca",6896,6321,-1790,1306,47.811506,70.89801080832471,24.725000958184815,38.5,0.54,13.5,-0.012820512820512775,-0.5,-8,-0.0604587869362363,1.5110363156052071,0.7,827000,0.06161745827984588,0.1267029972752043,2.1795,0,5,95110
202111,94607,"oakland, ca",3432,8198,76,759,38.116592,71.95584684373922,4.277337012763022,38,0.08571428571428563,3,-0.23232323232323238,-11.5,-8.5,0.10687789910190748,0.24004024299534477,0.3147,695000,-0.021126760563380254,-0.005722460658083017,1.8316,0,58,94607
202111,94544,"hayward, ca",242,3631,211,-2737,60.735503,80.90529301291633,40.56571231459124,32.5,0.35416666666666674,8.5,0.7567567567567568,14,-14,0.12136792143719743,-0.23202429702429705,0.9378,783900,-0.006463878326996242,0.14756258234519115,2.0659,1,79,94544
202111,94536,"fremont, ca",142,5885,-505,-4716,49.881185,70.89801080832471,28.864359357632903,38.5,0.375,10.5,0.75,16.5,-8,0.1348281016442452,-0.3393490195188207,0.7613,969000,-0.020222446916076886,-0.007558532538560758,2.5537,1,74,94536
202111,95112,"san jose, ca",459,6306,-691,253,47.89391,79.33003717757082,16.457782377064888,33.5,0.1166666666666667,3.5,-0.042857142857142816,-1.5,-13,-0.17878585723815876,0.45178202050321303,0.5664,898500,-0.03178879310344829,0.09240121580547123,2.3679,0,7,95112
202111,94559,"napa, ca",4204,5180,216,1948,53.131348,61.47330497106282,44.789390977731784,44,0.07317073170731714,3,-0.2666666666666667,-16,-2.5,-0.011601261496395732,0.3624743536039241,1.0053,974000,0.08342602892102335,-0.15304347826086961,2.5669,1,90,94559
202111,94590,"vallejo, ca",2012,4178,86,-1829,58.079414,75.14468590701775,41.01414280786478,36,0.02857142857142847,1,-0.15294117647058825,-6.5,-10.5,-0.07262927851317658,-0.24289155143983832,0.9458,525000,0,0.27776087617888656,1.3836,0,93,94590
202111,94541,"hayward, ca",334,2621,789,-753,66.567015,79.33003717757082,53.803993714307616,33.5,0.15517241379310343,4.5,-0.20238095238095233,-8.5,-13,0.15459228042009499,-0.1735851759220589,1.1591,722500,-0.008916323731138598,-0.021002710027100302,1.9041,0,77,94541
202111,94086,"sunnyvale, ca",635,7296,-772,-1268,43.055076,75.93039745506113,10.179755471235293,35.5,0.3148148148148149,8.5,0.5434782608695652,12.5,-11,0.08073561490390269,0.5204373091697037,0.4574,1550000,0.06896551724137923,-0.015873015873015928,4.0849,1,2,94086
202111,94901,"san rafael, ca",1473,2734,-592,1299,65.752558,75.14468590701775,56.36043079989268,36,0.24137931034482762,7,0.05882352941176472,2,-10.5,-0.04255272832817347,0.6465416423381296,1.2071,1327000,-0.06877192982456137,-0.045323741007194274,3.4972,0,87,94901
202111,94404,"san mateo, ca",1751,5814,-214,1373,50.191637,82.34257023494692,18.040703690927906,31.5,0.26,6.5,-0.18181818181818177,-7,-15,0.02047637590861906,0.6350638977116674,0.5941,1049000,-0.1147679324894515,-0.05834829443447043,2.7645,0,73,94404
202111,94401,"san mateo, ca",2464,7752,282,-94,40.630869,61.47330497106282,19.7884327929171,44,0.04761904761904767,2,-0.011235955056179803,-0.5,-2.5,-0.04252305665349143,0.536751106759392,0.6218,1071500,0.1906217012056226,0.1723913062507112,2.8238,0,70,94401
202111,94619,"oakland, ca",4588,4963,-440,-1752,54.166188,83.66486527921505,24.66750986930359,30.5,0.38636363636363646,8.5,-0.016129032258064502,-0.5,-16,0.010601966929644435,-0.14230996511215632,0.6999,799000,0,0.012674271229404344,2.1057,0,65,94619
202111,94545,"hayward, ca",4571,2368,941,-2295,68.178682,82.34257023494692,54.01479437353876,31.5,-0.015625,-0.5,0.7027027027027026,13,-15,0.05302247661594306,-0.4872409209015651,1.1644,824475,-0.02888692579505303,0.16214246649488895,2.1728,1,80,94545
202111,95123,"san jose, ca",333,2585,646,1470,66.825725,80.27672377448162,53.37472691732782,33,0.6499999999999999,13,0.32000000000000006,8,-13.5,0.33287420867215856,0.8442034477243143,1.1508,994000,-0.005005005005005003,0.6295081967213114,2.6196,1,18,95123
202111,94606,"oakland, ca",1717,9474,-1247,-6195,30.123414,45.18416312138285,15.062665286880533,56,0.4358974358974359,17,0.8360655737704918,25.5,9.5,0.02518330041179806,-0.3179235651597896,0.544,686500,-0.01788268955650929,-0.16787878787878785,1.8092,1,57,94606
202111,95128,"san jose, ca",2246,5706,-1003,-300,50.749301,67.17642098808018,34.322180062090375,40.5,0.2272727272727273,7.5,0.39655172413793105,11.5,-6,-0.050600480384307533,0.7511845133342356,0.8432,1434000,0.20707070707070696,0.3119853613906678,3.7792,1,23,95128
202111,94596,"walnut creek, ca",4700,2896,1035,3827,64.819286,73.55793185389598,56.08064083400406,37,0.27586206896551735,8,-0.27450980392156865,-14,-9.5,0.309238395673727,0.7969748219937758,1.2023,642444,0.08909487902788316,0.007755294117647082,1.6931,0,41,94596
202111,95125,"san jose, ca",417,2990,894,1706,64.338278,82.34257023494692,46.33398489900732,31.5,-0.015625,-0.5,0.34042553191489366,8,-15,0.028693409678281823,0.9748677822091212,1.0318,1499000,0,-0.000316777538805213,3.9505,1,20,95125
202111,94558,"napa, ca",148,7945,-213,-316,39.563451,44.555593882948145,34.57130811390901,56.5,0.25555555555555554,11.5,0.018018018018018056,1,10,0.056182861256390604,0.39233848900661816,0.8457,1442000,0.03369175627240151,0.256644880174292,3.8002,0,89,94558
