month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
202003,92672,"san clemente, ca",1617,3411,3222,868,66.657367,80.9693858572332,52.345348361418,37,-0.6063829787234043,-57,-0.09756097560975607,-4,-21.5,-0.06549656590324038,0.5139203768942044,1.1031,1224000,-0.040000000000000036,-0.12365756366983738,3.825,1,9,92672
202004,92672,"san clemente, ca",1617,3379,32,2160,66.087266,76.54080754406317,55.63372375856004,45,0.21621621621621623,8,-0.01098901098901095,-0.5,-17,0.19441373881835133,0.8261823320870016,1.1803,1190000,-0.02777777777777779,-0.14921867020733326,3.7069,1,9,92672
202005,92672,"san clemente, ca",1617,5027,-1648,1319,56.078898,57.787600757772736,54.37019427212957,69,0.5333333333333334,24,0.3018867924528301,16,-2,0.1976276154284864,1.1914001882914511,1.1484,1188000,-0.001680672268907557,-0.11833463208282313,3.6,1,9,92672
202006,92672,"san clemente, ca",1617,5211,-184,1930,54.366292,53.78138737798972,54.951195887042694,70,0.01449275362318847,1,0.12903225806451624,8,1.5,0.10151576269491147,1.6915895152556737,1.1721,1237000,0.04124579124579131,-0.04772902232486531,3.6122,0,9,92672
202007,92672,"san clemente, ca",1617,2609,2602,4856,68.509319,77.55948156725059,59.45915661300564,38,-0.4571428571428572,-32,-0.4242424242424242,-28,-19.5,0.19614072805976335,2.157773612952552,1.2697,1247500,0.008488278092158463,-0.0020000000000000018,3.5745,0,9,92672
201710,92672,"san clemente, ca",1617,3952,,,64.548948,76.79048490393413,52.307410795974384,54,,,,,-20.5,,,1.0684,1200000,,,4.3243,0,9,92672
201711,92672,"san clemente, ca",1617,3702,,,66.376019,71.02944415889566,61.72259343564138,62.5,,,,,-15,,,1.253,1249500,,,4.5436,0,9,92672
201712,92672,"san clemente, ca",1617,4768,,,60.113415,60.216518761277015,60.01031041720367,81,,,,,-4,,,1.2133,1300000,,,4.7952,0,9,92672
201801,92672,"san clemente, ca",1617,3457,,,68.640181,73.32889431435653,63.95146672585359,72.5,,,,,-17.5,,,1.3038,1349000,,,4.9673,0,9,92672
201802,92672,"san clemente, ca",1617,3384,,,69.223506,81.24861141968451,57.198400355476565,49.5,,,,,-35,,,1.1437,1334999.5,,,4.8151,0,9,92672
201803,92672,"san clemente, ca",1617,3907,,,66.204079,85.26098799970552,47.14716925568725,35,,,,,-30,,,0.9515,1495000,,,5.173,0,9,92672
201804,92672,"san clemente, ca",1617,4874,,,59.853624,74.37873313177494,45.32851559619497,43,,,,,-16.5,,,0.9379,1562490,,,5.2436,0,9,92672
201805,92672,"san clemente, ca",1617,4983,,,59.010334,68.12180500901034,49.898863594571736,45.5,,,,,-11.5,,,1.0205,1493495,,,4.98,0,9,92672
201806,92672,"san clemente, ca",1617,3930,,,63.704352,75.13407026376272,52.27463427091313,40,,,,,-17,,,1.0819,1425000,,,4.75,0,9,92672
201807,92672,"san clemente, ca",1617,3797,,,63.80395,70.28163862472567,57.32626188734456,47.5,,,,,-12,,,1.1789,1447500,,,4.8266,0,9,92672
201808,92672,"san clemente, ca",1617,4357,-560,-56,60.218232,73.71724691628349,46.719217575359465,47.5,0,0,-0.2338709677419355,-14.5,-14.5,-0.15875302681029535,-0.042798719352568515,1.0133,1374499.5,-0.050432124352331575,0.16285913705583765,4.5931,0,9,92672
201809,92672,"san clemente, ca",1617,5456,-1099,-2200,54.398662,62.88686038476925,45.91046295959559,60,0.26315789473684204,12.5,0.13207547169811318,7,-5,-0.07398095766634005,-0.05889683832406656,1.0049,1375000,0.0003641325442460541,0.14583333333333326,4.5987,0,9,92672
201810,92672,"san clemente, ca",1617,4736,720,-784,58.879886,67.4550166064455,50.304755648016354,60,0,0,0.11111111111111116,6,-8.5,0.0544099581958839,0.13591353542123863,1.0743,1354000,-0.015272727272727327,0.1283333333333334,4.5284,0,9,92672
201811,92672,"san clemente, ca",1617,4504,232,-802,60.156736,73.88947888819717,46.423993847731346,57,-0.050000000000000044,-3,-0.08799999999999997,-5.5,-14.5,-0.08508808179561811,-0.10998046826401131,1.0135,1390000,0.026587887740029625,0.11244497799119646,4.6605,0,9,92672
